score,opponent_score,best_roll,win_prob
38,3,5,0.743278
38,4,0,0.726172
38,5,0,0.740223
38,6,5,0.727394
38,7,5,0.731919
38,8,0,0.736076
38,9,0,0.717912
38,10,0,0.658527
38,11,5,0.672920
38,12,5,0.683819
38,13,6,0.689592
38,14,6,0.676953
38,15,6,0.677158
38,16,6,0.675065
38,17,7,0.680481
38,18,0,0.665438
38,19,0,0.641703
38,20,7,0.651578
38,21,7,0.617054
38,22,6,0.636806
38,23,8,0.618448
38,24,9,0.629106
38,25,0,0.625119
38,26,9,0.610496
38,27,0,0.608462
38,28,0,0.614422
38,29,0,0.639070
38,30,4,0.569640
38,31,4,0.580425
38,32,4,0.541867
38,33,5,0.564373
38,34,0,0.581547
38,35,5,0.543083
38,36,5,0.558943
38,37,4,0.553855
38,38,0,0.552386
38,39,0,0.539421
38,40,5,0.508666
38,41,6,0.524185
38,42,5,0.470056
38,43,7,0.495866
38,44,6,0.473872
38,45,7,0.470862
38,46,0,0.483046
38,47,6,0.447614
38,48,6,0.456646
38,49,6,0.421891
38,50,6,0.415225
38,51,6,0.399124
38,52,6,0.394817
38,53,5,0.344578
38,54,0,0.386513
38,55,7,0.371203
38,56,6,0.329665
38,57,7,0.339700
38,58,7,0.337824
38,59,7,0.324587
38,60,0,0.286579
38,61,7,0.288825
38,62,7,0.285565
38,63,7,0.250874
38,64,7,0.250587
38,65,8,0.259538
38,66,8,0.237012
38,67,5,0.206769
38,68,9,0.263778
38,69,10,0.255571
38,70,9,0.231313
38,71,9,0.227452
38,72,8,0.196935
38,73,10,0.199136
38,74,8,0.158390
38,75,10,0.180716
38,76,10,0.190593
38,77,10,0.164930
38,78,10,0.793485
38,79,10,0.144640
38,80,1,0.226194
38,81,1,0.152087
38,82,1,0.214786
38,83,1,0.109688
38,84,1,0.216025
38,85,1,0.127040
38,86,1,0.207941
38,87,1,0.102161
38,88,2,0.210981
38,89,1,0.084851
38,90,2,0.109166
38,91,1,0.060437
38,92,2,0.136936
38,93,1,0.049901
38,94,2,0.111114
38,95,0,0.000000
38,96,0,0.999324
38,97,0,0.000000
38,98,3,0.083523
38,99,0,0.000000
39,0,5,0.772411
39,1,5,0.751437
39,2,6,0.776017
39,3,4,0.724724
39,4,5,0.743882
39,5,5,0.743567
39,6,5,0.737209
39,7,5,0.733074
39,8,0,0.752008
39,9,0,0.736511
39,10,4,0.683718
39,11,5,0.697296
39,12,5,0.694357
39,13,6,0.689303
39,14,5,0.680968
39,15,0,0.665074
39,16,5,0.667390
39,17,0,0.676685
39,18,5,0.655030
39,19,0,0.680842
39,20,2,0.559050
39,21,7,0.656600
39,22,6,0.622086
39,23,8,0.663084
39,24,0,0.618806
39,25,0,0.632356
39,26,9,0.619930
39,27,10,0.629162
39,28,6,0.605047
39,29,0,0.602768
39,30,4,0.607553
39,31,5,0.554088
39,32,4,0.584186
39,33,5,0.583828
39,34,5,0.580992
39,35,5,0.582331
39,36,4,0.566704
39,37,0,0.604347
39,38,0,0.543354
39,39,0,0.546108
39,40,6,0.541916
39,41,6,0.518601
39,42,6,0.531258
39,43,6,0.488362
39,44,7,0.524844
39,45,0,0.451699
39,46,6,0.477341
39,47,6,0.477409
39,48,6,0.460579
39,49,7,0.453892
39,50,6,0.416781
39,51,7,0.448029
39,52,5,0.366605
39,53,0,0.414461
39,54,7,0.399099
39,55,7,0.381005
39,56,7,0.380316
39,57,7,0.351901
39,58,7,0.369553
39,59,0,0.330125
39,60,7,0.325486
39,61,7,0.324359
39,62,8,0.307746
39,63,8,0.312406
39,64,8,0.276932
39,65,8,0.288205
39,66,5,0.232536
39,67,7,0.251832
39,68,9,0.250998
39,69,9,0.240395
39,70,9,0.236581
39,71,8,0.205129
39,72,8,0.207139
39,73,8,0.166443
39,74,9,0.171029
39,75,10,0.185415
39,76,10,0.161979
39,77,10,0.184506
39,78,9,0.136196
39,79,10,0.234395
39,80,10,0.830325
39,81,10,0.287675
39,82,1,0.201789
39,83,10,0.142922
39,84,1,0.211419
39,85,10,0.163533
39,86,1,0.205943
39,87,1,0.112067
39,88,1,0.193218
39,89,10,0.095265
39,90,1,0.161306
39,91,8,0.070925
39,92,2,0.109767
39,93,10,0.052434
39,94,3,0.093783
39,95,0,0.000000
39,96,2,0.111122
39,97,0,0.000000
39,98,0,0.999026
39,99,6,-0.000000
40,0,5,0.766124
40,1,6,0.788865
40,2,4,0.738631
40,3,6,0.759768
40,4,0,0.767098
40,5,5,0.751185
40,6,6,0.755752
40,7,5,0.742940
40,8,6,0.746129
40,9,0,0.733980
40,10,5,0.716135
40,11,6,0.719954
40,12,6,0.707915
40,13,6,0.706798
40,14,5,0.681276
40,15,6,0.672084
40,16,0,0.635711
40,17,7,0.684729
40,18,7,0.683445
40,19,5,0.638471
40,20,6,0.612926
40,21,7,0.640284
40,22,7,0.664640
40,23,5,0.606999
40,24,8,0.639217
40,25,9,0.638496
40,26,0,0.625886
40,27,0,0.639017
40,28,0,0.662824
40,29,0,0.631449
40,30,4,0.565524
40,31,4,0.592024
40,32,4,0.594420
40,33,0,0.594422
40,34,5,0.593565
40,35,5,0.589861
40,36,5,0.595172
40,37,0,0.560995
40,38,0,0.578109
40,39,0,0.583219
40,40,5,0.537407
40,41,6,0.549762
40,42,5,0.508344
40,43,7,0.552047
40,44,4,0.467318
40,45,6,0.497424
40,46,6,0.498201
40,47,7,0.502194
40,48,6,0.478865
40,49,0,0.450136
40,50,7,0.460372
40,51,5,0.385106
40,52,6,0.419046
40,53,7,0.418331
40,54,7,0.392922
40,55,7,0.403811
40,56,7,0.372042
40,57,7,0.383648
40,58,0,0.322069
40,59,7,0.340969
40,60,7,0.343626
40,61,7,0.322420
40,62,8,0.325081
40,63,7,0.289789
40,64,8,0.309379
40,65,5,0.243819
40,66,8,0.260489
40,67,8,0.268932
40,68,9,0.262306
40,69,9,0.253334
40,70,8,0.218722
40,71,9,0.221563
40,72,8,0.177833
40,73,9,0.180038
40,74,10,0.203525
40,75,10,0.176214
40,76,10,0.176543
40,77,10,0.144966
40,78,10,0.189682
40,79,8,0.109288
40,80,10,0.135144
40,81,10,0.221183
40,82,10,0.798751
40,83,10,0.198625
40,84,1,0.199321
40,85,10,0.166181
40,86,1,0.275521
40,87,10,0.123312
40,88,1,0.184597
40,89,10,0.098300
40,90,1,0.161328
40,91,1,0.076594
40,92,1,0.164274
40,93,1,0.059218
40,94,2,0.111187
40,95,10,0.000000
40,96,2,0.138966
40,97,10,0.000000
40,98,2,0.111111
40,99,10,0.000000
41,0,6,0.801354
41,1,3,0.747977
41,2,5,0.769337
41,3,5,0.764122
41,4,5,0.759636
41,5,5,0.757755
41,6,5,0.749306
41,7,6,0.765021
41,8,0,0.734557
41,9,0,0.744766
41,10,5,0.726731
41,11,6,0.719317
41,12,5,0.711583
41,13,5,0.693800
41,14,6,0.699574
41,15,0,0.656321
41,16,0,0.666060
41,17,0,0.695909
41,18,0,0.679804
41,19,0,0.683486
41,20,0,0.603791
41,21,2,0.575123
41,22,5,0.628016
41,23,7,0.655453
41,24,8,0.643856
41,25,9,0.648317
41,26,9,0.657077
41,27,9,0.617344
41,28,10,0.637894
41,29,0,0.635892
41,30,3,0.604188
41,31,4,0.599542
41,32,0,0.598857
41,33,4,0.606656
41,34,4,0.584849
41,35,5,0.609466
41,36,0,0.600136
41,37,5,0.582874
41,38,5,0.602019
41,39,6,0.554433
41,40,6,0.568339
41,41,5,0.526923
41,42,7,0.568764
41,43,4,0.485692
41,44,6,0.524211
41,45,6,0.522096
41,46,6,0.503974
41,47,6,0.499875
41,48,0,0.524562
41,49,7,0.480604
41,50,4,0.407188
41,51,6,0.438834
41,52,7,0.438540
41,53,6,0.412937
41,54,7,0.423673
41,55,6,0.379820
41,56,7,0.418470
41,57,0,0.348238
41,58,6,0.358144
41,59,0,0.367978
41,60,7,0.344129
41,61,7,0.339857
41,62,6,0.301848
41,63,8,0.337361
41,64,4,0.252314
41,65,7,0.285585
41,66,8,0.282901
41,67,8,0.282631
41,68,9,0.271992
41,69,8,0.240026
41,70,8,0.246359
41,71,7,0.183620
41,72,7,0.195923
41,73,10,0.212764
41,74,10,0.195126
41,75,10,0.195352
41,76,10,0.154835
41,77,10,0.165014
41,78,0,0.112762
41,79,10,0.153520
41,80,10,0.140153
41,81,10,0.119229
41,82,9,0.106690
41,83,10,0.194019
41,84,10,0.824945
41,85,10,0.164538
41,86,1,0.193316
41,87,10,0.122568
41,88,1,0.182413
41,89,10,0.100076
41,90,1,0.163530
41,91,8,0.090469
41,92,2,0.123138
41,93,10,0.048506
41,94,1,0.166616
41,95,10,0.000000
41,96,2,0.111293
41,97,10,0.000000
41,98,2,0.138970
41,99,3,-0.000000
42,0,4,0.762011
42,1,5,0.783317
42,2,5,0.782956
42,3,5,0.771739
42,4,6,0.775285
42,5,6,0.772606
42,6,6,0.775020
42,7,0,0.747793
42,8,0,0.762598
42,9,0,0.749720
42,10,5,0.735453
42,11,6,0.735999
42,12,5,0.716129
42,13,6,0.725797
42,14,5,0.683852
42,15,5,0.693324
42,16,5,0.685777
42,17,0,0.673889
42,18,0,0.704180
42,19,0,0.658880
42,20,6,0.670004
42,21,2,0.592527
42,22,6,0.660437
42,23,7,0.664302
42,24,8,0.661939
42,25,9,0.648577
42,26,0,0.665066
42,27,0,0.686877
42,28,0,0.626408
42,29,0,0.626226
42,30,3,0.611455
42,31,0,0.613212
42,32,4,0.615338
42,33,4,0.594282
42,34,5,0.628014
42,35,0,0.576526
42,36,4,0.595709
42,37,5,0.600293
42,38,0,0.600876
42,39,0,0.633395
42,40,5,0.544743
42,41,7,0.584878
42,42,0,0.500766
42,43,6,0.538832
42,44,6,0.538213
42,45,6,0.527817
42,46,7,0.532715
42,47,6,0.499234
42,48,7,0.504088
42,49,0,0.495404
42,50,6,0.457996
42,51,7,0.460808
42,52,6,0.430199
42,53,7,0.446251
42,54,6,0.397395
42,55,7,0.441058
42,56,4,0.349011
42,57,7,0.393640
42,58,7,0.399956
42,59,7,0.368761
42,60,7,0.359495
42,61,7,0.340464
42,62,8,0.350995
42,63,4,0.262173
42,64,7,0.305785
42,65,7,0.303094
42,66,8,0.285696
42,67,8,0.283150
42,68,0,0.281279
42,69,8,0.262171
42,70,7,0.206175
42,71,8,0.220089
42,72,7,0.226837
42,73,9,0.210120
42,74,10,0.219213
42,75,9,0.176314
42,76,10,0.181639
42,77,7,0.121591
42,78,9,0.149677
42,79,10,0.133801
42,80,10,0.140339
42,81,10,0.123139
42,82,8,0.101876
42,83,10,0.100306
42,84,7,0.072569
42,85,10,0.254451
42,86,10,0.823505
42,87,10,0.185043
42,88,1,0.174118
42,89,10,0.132531
42,90,1,0.163530
42,91,1,0.077606
42,92,1,0.164274
42,93,10,0.050446
42,94,1,0.166616
42,95,10,0.000001
42,96,1,0.166554
42,97,10,0.000001
42,98,2,0.124878
42,99,10,0.000001
43,0,5,0.792088
43,1,5,0.787475
43,2,5,0.780853
43,3,6,0.787403
43,4,5,0.765543
43,5,6,0.785683
43,6,0,0.788312
43,7,0,0.765355
43,8,5,0.758673
43,9,0,0.747104
43,10,5,0.741083
43,11,5,0.725931
43,12,6,0.734998
43,13,0,0.694738
43,14,6,0.709107
43,15,6,0.713108
43,16,6,0.699562
43,17,0,0.719234
43,18,0,0.711091
43,19,0,0.707744
43,20,2,0.627670
43,21,0,0.619429
43,22,2,0.564294
43,23,7,0.656974
43,24,8,0.669980
43,25,9,0.672332
43,26,8,0.658634
43,27,0,0.654301
43,28,0,0.659762
43,29,0,0.673252
43,30,0,0.621113
43,31,3,0.619020
43,32,3,0.600835
43,33,4,0.639038
43,34,0,0.577858
43,35,4,0.610376
43,36,5,0.611081
43,37,5,0.623136
43,38,5,0.607885
43,39,0,0.585539
43,40,6,0.602659
43,41,3,0.516731
43,42,5,0.550493
43,43,6,0.545576
43,44,6,0.541392
43,45,6,0.546127
43,46,0,0.530208
43,47,0,0.567531
43,48,0,0.489140
43,49,0,0.478825
43,50,7,0.474721
43,51,6,0.448742
43,52,7,0.466710
43,53,6,0.414421
43,54,7,0.463237
43,55,3,0.365100
43,56,7,0.414189
43,57,7,0.400456
43,58,0,0.395549
43,59,0,0.423448
43,60,7,0.364289
43,61,7,0.365203
43,62,0,0.339500
43,63,7,0.320604
43,64,7,0.306350
43,65,7,0.298330
43,66,8,0.303829
43,67,7,0.276278
43,68,8,0.287491
43,69,0,0.242455
43,70,7,0.234944
43,71,8,0.246062
43,72,7,0.231903
43,73,9,0.223713
43,74,8,0.187983
43,75,10,0.210243
43,76,6,0.144212
43,77,10,0.159676
43,78,10,0.168406
43,79,10,0.162989
43,80,10,0.148135
43,81,10,0.117723
43,82,8,0.103391
43,83,7,0.082822
43,84,10,0.069102
43,85,10,0.102628
43,86,10,0.071641
43,87,10,0.187975
43,88,10,0.808475
43,89,10,0.179693
43,90,1,0.245294
43,91,7,0.072425
43,92,1,0.164274
43,93,10,0.050507
43,94,1,0.166616
43,95,10,0.000005
43,96,1,0.166554
43,97,0,0.000000
43,98,1,0.166504
43,99,10,0.000005
44,0,5,0.803154
44,1,5,0.794234
44,2,5,0.792524
44,3,5,0.782237
44,4,7,0.807182
44,5,0,0.755239
44,6,5,0.777628
44,7,6,0.773279
44,8,0,0.773915
44,9,0,0.774103
44,10,5,0.740223
44,11,6,0.758613
44,12,3,0.708387
44,13,6,0.736782
44,14,6,0.731628
44,15,6,0.723241
44,16,0,0.721132
44,17,0,0.698379
44,18,7,0.720044
44,19,0,0.679687
44,20,6,0.690216
44,21,5,0.649021
44,22,5,0.648071
44,23,7,0.670752
44,24,7,0.650487
44,25,8,0.680089
44,26,0,0.696957
44,27,0,0.667805
44,28,10,0.669478
44,29,0,0.625286
44,30,6,0.625119
44,31,3,0.609268
44,32,8,0.637887
44,33,5,0.596028
44,34,4,0.621005
44,35,4,0.619047
44,36,4,0.617108
44,37,0,0.622181
44,38,0,0.655422
44,39,6,0.617711
44,40,0,0.549864
44,41,5,0.568042
44,42,5,0.561243
44,43,6,0.546302
44,44,6,0.547515
44,45,6,0.544240
44,46,7,0.564587
44,47,0,0.489846
44,48,0,0.528371
44,49,0,0.526404
44,50,5,0.468480
44,51,7,0.475846
44,52,5,0.431235
44,53,7,0.490647
44,54,3,0.379421
44,55,0,0.442287
44,56,6,0.419726
44,57,7,0.420955
44,58,6,0.402163
44,59,6,0.386513
44,60,7,0.375347
44,61,0,0.367891
44,62,7,0.335208
44,63,7,0.319081
44,64,7,0.315574
44,65,6,0.297104
44,66,0,0.285747
44,67,0,0.317867
44,68,0,0.247516
44,69,8,0.257864
44,70,7,0.250899
44,71,7,0.232214
44,72,7,0.232054
44,73,8,0.208984
44,74,0,0.213758
44,75,0,0.152068
44,76,10,0.178150
44,77,10,0.170848
44,78,9,0.155794
44,79,0,0.170034
44,80,0,0.144603
44,81,10,0.142585
44,82,0,0.088077
44,83,10,0.101915
44,84,10,0.113497
44,85,10,0.086124
44,86,10,0.099483
44,87,10,0.054425
44,88,10,0.091632
44,89,0,0.017903
44,90,10,0.833719
44,91,1,0.027919
44,92,1,0.164698
44,93,0,0.010630
44,94,1,0.166836
44,95,10,0.000017
44,96,1,0.249831
44,97,10,0.000017
44,98,1,0.166504
44,99,10,0.000017
45,0,5,0.802238
45,1,5,0.802112
45,2,4,0.787325
45,3,5,0.791097
45,4,0,0.772323
45,5,0,0.800294
45,6,5,0.778544
45,7,0,0.777079
45,8,0,0.771857
45,9,0,0.777909
45,10,6,0.767098
45,11,3,0.714162
45,12,5,0.740097
45,13,5,0.724399
45,14,6,0.725945
45,15,0,0.725660
45,16,0,0.709662
45,17,0,0.713474
45,18,0,0.703904
45,19,0,0.715496
45,20,6,0.689628
45,21,6,0.682413
45,22,0,0.613455
45,23,0,0.617566
45,24,7,0.667818
45,25,4,0.639096
45,26,8,0.647036
45,27,0,0.680261
45,28,0,0.688061
45,29,0,0.705118
45,30,2,0.616206
45,31,7,0.653047
45,32,4,0.595777
45,33,3,0.623111
45,34,0,0.643330
45,35,4,0.630225
45,36,4,0.625344
45,37,0,0.627831
45,38,0,0.613487
45,39,0,0.618995
45,40,5,0.589770
45,41,0,0.592812
45,42,5,0.562710
45,43,6,0.560715
45,44,5,0.539448
45,45,0,0.548301
45,46,0,0.584070
45,47,6,0.535144
45,48,6,0.533756
45,49,6,0.487930
45,50,6,0.493479
45,51,5,0.451699
45,52,7,0.483046
45,53,3,0.395653
45,54,0,0.465228
45,55,6,0.431325
45,56,6,0.424396
45,57,0,0.426166
45,58,0,0.459091
45,59,7,0.415798
45,60,0,0.396075
45,61,6,0.353711
45,62,7,0.339819
45,63,7,0.331392
45,64,7,0.308094
45,65,7,0.321024
45,66,7,0.286579
45,67,0,0.268596
45,68,7,0.273149
45,69,0,0.267439
45,70,7,0.245956
45,71,7,0.249942
45,72,6,0.220649
45,73,0,0.237713
45,74,0,0.172904
45,75,9,0.186715
45,76,9,0.170984
45,77,9,0.161410
45,78,9,0.165381
45,79,10,0.157454
45,80,0,0.118829
45,81,0,0.106952
45,82,10,0.105912
45,83,10,0.097528
45,84,10,0.082609
45,85,10,0.107508
45,86,0,0.059713
45,87,10,0.098627
45,88,5,0.019824
45,89,10,0.064849
45,90,7,0.032184
45,91,7,0.141860
45,92,10,0.825608
45,93,2,0.002036
45,94,1,0.166836
45,95,0,0.000000
45,96,1,0.167069
45,97,10,0.000049
45,98,1,0.166504
45,99,10,0.000049
46,0,6,0.820757
46,1,4,0.799973
46,2,5,0.809666
46,3,3,0.778293
46,4,6,0.795956
46,5,5,0.789726
46,6,5,0.791556
46,7,0,0.785132
46,8,0,0.806486
46,9,6,0.780290
46,10,4,0.738336
46,11,6,0.761604
46,12,6,0.753984
46,13,6,0.749831
46,14,3,0.696872
46,15,5,0.723634
46,16,0,0.709154
46,17,0,0.716596
46,18,0,0.738312
46,19,6,0.711930
46,20,6,0.699958
46,21,6,0.692934
46,22,5,0.674373
46,23,6,0.684571
46,24,3,0.656385
46,25,8,0.667734
46,26,8,0.678375
46,27,8,0.644488
46,28,0,0.674592
46,29,0,0.679059
46,30,10,0.662054
46,31,3,0.608431
46,32,3,0.635248
46,33,3,0.632803
46,34,4,0.632219
46,35,4,0.641172
46,36,0,0.643111
46,37,0,0.701874
46,38,0,0.628797
46,39,0,0.619684
46,40,0,0.614894
46,41,5,0.589816
46,42,6,0.587389
46,43,0,0.551258
46,44,6,0.591558
46,45,0,0.516954
46,46,6,0.551382
46,47,0,0.548487
46,48,0,0.539857
46,49,0,0.553853
46,50,4,0.469792
46,51,6,0.498907
46,52,5,0.415930
46,53,0,0.487526
46,54,6,0.443830
46,55,6,0.439005
46,56,6,0.431285
46,57,0,0.425756
46,58,0,0.418679
46,59,0,0.395424
46,60,6,0.373469
46,61,6,0.352892
46,62,6,0.347474
46,63,6,0.332580
46,64,0,0.328404
46,65,6,0.303015
46,66,0,0.336048
46,67,6,0.281981
46,68,0,0.281032
46,69,0,0.260460
46,70,0,0.251051
46,71,6,0.213497
46,72,0,0.260001
46,73,0,0.192627
46,74,7,0.194661
46,75,8,0.180023
46,76,0,0.161429
46,77,0,0.160554
46,78,0,0.177331
46,79,10,0.168318
46,80,0,0.122437
46,81,10,0.132248
46,82,10,0.107901
46,83,0,0.093402
46,84,0,0.081875
46,85,0,0.090392
46,86,10,0.115754
46,87,0,0.025737
46,88,10,0.087093
46,89,10,0.049909
46,90,7,0.042746
46,91,6,0.024200
46,92,0,0.015428
46,93,2,0.002080
46,94,10,0.943393
46,95,10,0.000131
46,96,1,0.167069
46,97,10,0.000131
46,98,1,0.167154
46,99,10,0.000131
47,0,4,0.810204
47,1,6,0.826762
47,2,0,0.779238
47,3,5,0.794780
47,4,0,0.809951
47,5,5,0.790878
47,6,4,0.780314
47,7,5,0.790302
47,8,6,0.800775
47,9,0,0.794081
47,10,5,0.761569
47,11,5,0.758721
47,12,5,0.748796
47,13,5,0.741647
47,14,5,0.737134
47,15,1,0.632462
47,16,0,0.750663
47,17,0,0.740119
47,18,0,0.725271
47,19,0,0.715148
47,20,6,0.700083
47,21,6,0.695290
47,22,5,0.680008
47,23,0,0.656321
47,24,0,0.635711
47,25,8,0.697828
47,26,7,0.665438
47,27,8,0.690101
47,28,9,0.638859
47,29,9,0.682894
47,30,3,0.623891
47,31,6,0.640639
47,32,3,0.639613
47,33,0,0.650058
47,34,3,0.640689
47,35,4,0.645596
47,36,4,0.658731
47,37,0,0.635711
47,38,0,0.670335
47,39,0,0.648099
47,40,5,0.609723
47,41,4,0.579780
47,42,5,0.588438
47,43,6,0.595644
47,44,0,0.568765
47,45,0,0.604347
47,46,6,0.561505
47,47,0,0.551138
47,48,0,0.552689
47,49,0,0.534540
47,50,6,0.522792
47,51,0,0.432469
47,52,0,0.510154
47,53,5,0.470288
47,54,6,0.451513
47,55,6,0.448862
47,56,0,0.440074
47,57,0,0.458449
47,58,0,0.423742
47,59,0,0.405231
47,60,6,0.382170
47,61,6,0.368540
47,62,6,0.341133
47,63,0,0.347861
47,64,6,0.329327
47,65,0,0.358727
47,66,7,0.301000
47,67,0,0.293008
47,68,0,0.287942
47,69,0,0.292384
47,70,6,0.252963
47,71,0,0.274747
47,72,0,0.213400
47,73,0,0.201692
47,74,0,0.192312
47,75,0,0.181390
47,76,0,0.174584
47,77,0,0.160401
47,78,6,0.156529
47,79,5,0.113392
47,80,9,0.139259
47,81,10,0.113148
47,82,0,0.109967
47,83,0,0.094318
47,84,10,0.074429
47,85,10,0.068181
47,86,0,0.035451
47,87,10,0.094140
47,88,10,0.062116
47,89,10,0.064629
47,90,0,0.046920
47,91,6,0.025269
47,92,4,0.014852
47,93,2,0.002123
47,94,10,0.000311
47,95,10,0.000311
47,96,10,0.838238
47,97,10,0.000311
47,98,1,0.167154
47,99,10,0.000311
48,0,5,0.828708
48,1,4,0.801585
48,2,5,0.813456
48,3,6,0.817535
48,4,4,0.786619
48,5,6,0.809744
48,6,5,0.804856
48,7,5,0.804231
48,8,0,0.802424
48,9,5,0.788653
48,10,6,0.784076
48,11,4,0.749543
48,12,6,0.763830
48,13,5,0.748999
48,14,5,0.733835
48,15,0,0.712598
48,16,6,0.744686
48,17,6,0.753221
48,18,0,0.728963
48,19,6,0.736944
48,20,5,0.703752
48,21,6,0.727592
48,22,5,0.677664
48,23,6,0.684368
48,24,0,0.721723
48,25,7,0.689143
48,26,8,0.712610
48,27,8,0.660819
48,28,9,0.708802
48,29,2,0.634829
48,30,10,0.656850
48,31,6,0.650468
48,32,0,0.657592
48,33,3,0.657853
48,34,3,0.645710
48,35,4,0.658290
48,36,0,0.697926
48,37,0,0.655213
48,38,0,0.660300
48,39,5,0.630633
48,40,5,0.631128
48,41,5,0.610040
48,42,5,0.598001
48,43,0,0.585579
48,44,5,0.576526
48,45,6,0.600136
48,46,0,0.560995
48,47,6,0.567567
48,48,0,0.563034
48,49,0,0.543835
48,50,5,0.475438
48,51,0,0.544031
48,52,6,0.510860
48,53,5,0.471629
48,54,6,0.467149
48,55,6,0.460143
48,56,6,0.447311
48,57,0,0.436966
48,58,6,0.429351
48,59,6,0.428647
48,60,0,0.374699
48,61,6,0.375517
48,62,6,0.367209
48,63,6,0.345786
48,64,0,0.373279
48,65,5,0.313538
48,66,7,0.335702
48,67,0,0.298338
48,68,7,0.299639
48,69,0,0.278456
48,70,0,0.277151
48,71,0,0.233739
48,72,5,0.226569
48,73,7,0.231321
48,74,0,0.196323
48,75,8,0.200971
48,76,9,0.189820
48,77,0,0.171911
48,78,0,0.163797
48,79,0,0.160576
48,80,8,0.129160
48,81,0,0.110318
48,82,10,0.092795
48,83,10,0.079001
48,84,10,0.078679
48,85,0,0.046920
48,86,10,0.069852
48,87,10,0.068555
48,88,10,0.085991
48,89,0,0.059823
48,90,6,0.037155
48,91,6,0.026160
48,92,5,0.008739
48,93,1,0.003277
48,94,10,0.000676
48,95,10,0.000676
48,96,10,0.000676
48,97,10,0.000676
48,98,10,0.838354
48,99,1,-0.000000
49,0,3,0.808461
49,1,5,0.826751
49,2,5,0.827424
49,3,0,0.820501
49,4,6,0.820685
49,5,6,0.808977
49,6,6,0.830972
49,7,0,0.813486
49,8,0,0.816929
49,9,0,0.817607
49,10,5,0.780824
49,11,5,0.780380
49,12,5,0.759828
49,13,6,0.769590
49,14,3,0.718310
49,15,5,0.759669
49,16,6,0.750729
49,17,0,0.750375
49,18,6,0.741328
49,19,0,0.768050
49,20,6,0.731815
49,21,4,0.677103
49,22,6,0.707419
49,23,6,0.704106
49,24,0,0.662740
49,25,0,0.680396
49,26,7,0.684181
49,27,8,0.731062
49,28,5,0.649629
49,29,9,0.680842
49,30,10,0.661803
49,31,0,0.674536
49,32,6,0.663120
49,33,3,0.646079
49,34,7,0.681393
49,35,0,0.648685
49,36,4,0.669242
49,37,0,0.668608
49,38,4,0.662824
49,39,0,0.669875
49,40,5,0.629270
49,41,6,0.661307
49,42,0,0.602605
49,43,6,0.612880
49,44,0,0.620579
49,45,6,0.600474
49,46,6,0.616554
49,47,6,0.580248
49,48,7,0.609460
49,49,0,0.567731
49,50,0,0.549864
49,51,6,0.536414
49,52,6,0.504596
49,53,6,0.521175
49,54,6,0.473596
49,55,7,0.522930
49,56,0,0.446147
49,57,6,0.465460
49,58,6,0.456165
49,59,0,0.432269
49,60,6,0.433049
49,61,6,0.387518
49,62,7,0.423498
49,63,0,0.360801
49,64,6,0.362422
49,65,6,0.361365
49,66,7,0.339325
49,67,8,0.348238
49,68,7,0.322069
49,69,8,0.337908
49,70,0,0.255628
49,71,7,0.270358
49,72,6,0.265724
49,73,8,0.240623
49,74,9,0.250042
49,75,8,0.203744
49,76,10,0.243311
49,77,0,0.168699
49,78,9,0.197700
49,79,10,0.186021
49,80,10,0.169207
49,81,10,0.159497
49,82,10,0.126586
49,83,10,0.142988
49,84,5,0.079583
49,85,10,0.111342
49,86,10,0.102553
49,87,10,0.075907
49,88,10,0.072614
49,89,10,0.065669
49,90,6,0.042427
49,91,5,0.013041
49,92,4,0.016693
49,93,1,0.003277
49,94,10,0.002473
49,95,10,0.001362
49,96,10,0.001362
49,97,10,0.001362
49,98,1,0.000974
49,99,10,0.001362
50,0,5,0.840303
50,1,5,0.840170
50,2,5,0.832391
50,3,6,0.837756
50,4,5,0.817893
50,5,6,0.841035
50,6,0,0.816297
50,7,5,0.818760
50,8,6,0.814366
50,9,5,0.798982
50,10,6,0.803660
50,11,5,0.782052
50,12,6,0.799457
50,13,4,0.748937
50,14,5,0.756126
50,15,6,0.778071
50,16,6,0.774472
50,17,6,0.774093
50,18,6,0.760295
50,19,0,0.749656
50,20,4,0.685063
50,21,6,0.732861
50,22,6,0.726227
50,23,6,0.715161
50,24,6,0.702031
50,25,7,0.679234
50,26,8,0.741186
50,27,0,0.674643
50,28,0,0.731795
50,29,8,0.686758
50,30,0,0.695641
50,31,10,0.676238
50,32,2,0.654998
50,33,10,0.686877
50,34,4,0.640475
50,35,3,0.667817
50,36,0,0.679560
50,37,0,0.697610
50,38,0,0.675413
50,39,0,0.674514
50,40,5,0.678484
50,41,0,0.620180
50,42,6,0.627966
50,43,0,0.634900
50,44,6,0.616290
50,45,6,0.632309
50,46,6,0.601167
50,47,7,0.646392
50,48,0,0.571353
50,49,0,0.566951
50,50,6,0.562785
50,51,6,0.532530
50,52,6,0.544519
50,53,5,0.491741
50,54,7,0.545137
50,55,0,0.450136
50,56,6,0.490136
50,57,6,0.482996
50,58,6,0.468262
50,59,6,0.462634
50,60,6,0.412835
50,61,7,0.451677
50,62,0,0.366404
50,63,6,0.383261
50,64,6,0.383158
50,65,6,0.362646
50,66,8,0.375008
50,67,7,0.337865
50,68,7,0.368415
50,69,0,0.320068
50,70,6,0.295493
50,71,7,0.288868
50,72,6,0.263255
